theta,branch,omega_re,omega_im,tau_re,tau_im,tau_radius,phi_abs,local_phi_sum
0.19021361769781953,1,1.5181026283791186,0.22291455689497222,0.18487658016123537,0.08739525893028813,1.0928611209134935,0.38906757902800254,1.0030235043939146
0.19021361769781953,2,1.5181026283791186,0.22291455689497222,1.3332260482178833,0.1355192979646841,2.25304347400156,0.6139559253659121,1.0030235043939146
0.19634954084936207,1,1.5162805464582512,0.2300141743862173,0.1838986183458273,0.09007142618917194,1.0958093024247513,0.3883861406931518,1.003206476329769
0.19634954084936207,2,1.5162805464582512,0.2300141743862173,1.3323819281124238,0.13994274819704533,2.2534539021251097,0.6148203356366171,1.003206476329769
0.20248546400090464,1,1.5144013774318146,0.23710513197380126,0.18289253981457373,0.09273422047965987,1.0987482468304117,0.38768133387309883,1.0033931963079372
0.20248546400090464,2,1.5144013774318146,0.23710513197380126,1.3315088376172408,0.14437091149414139,2.2538755255835716,0.6157118624348384,1.0033931963079372
0.2086213871524472,1,1.512465192049461,0.24418716268717877,0.181858623666258,0.09538326593071778,1.1016773989121749,0.3869530279309284,1.0035834549657472
0.2086213871524472,2,1.512465192049461,0.24418716268717877,1.3306065683832031,0.148803896756461,2.254308158198047,0.6166304270348187,1.0035834549657472
0.21475731030398978,1,1.5104720632074755,0.2512599998918963,0.1807971580928979,0.09801819119273346,1.104596208035028,0.3862010934309751,1.0037770345140469
0.21475731030398978,2,1.5104720632074755,0.2512599998918963,1.3296749051145775,0.15324180869916282,2.254751606020385,0.6175759410830718,1.0037770345140469
0.22089323345553233,1,1.5084220659460326,0.25832337729963056,0.1797084403873141,0.10063862966575003,1.1075041285705443,0.38542540266685793,1.0039737086691414
0.22089323345553233,2,1.5084220659460326,0.25832337729963056,1.3287136255587184,0.15768474763388052,2.25520566718148,0.6185483060022835,1.0039737086691414
0.2270291566070749,1,1.5063152774463702,0.26537702897821447,0.17859277694505213,0.1032442197344349,1.11040062032431,0.3846258302110528,1.0041732426005956
0.2270291566070749,2,1.5063152774463702,0.26537702897821447,1.327722500501318,0.16213280924377957,2.2556701317406618,0.6195474123895427,1.0041732426005956
0.23316507975861747,1,1.504151777027885,0.27242068936164904,0.17745048326013038,0.10583460500972401,1.1132851489672506,0.3838022534860077,1.0043753928966237
0.23316507975861747,2,1.504151777027885,0.27242068936164904,1.3267012937677545,0.16658608435192504,2.256144781536781,0.6205731394106161,1.0043753928966237
0.23930100291016004,1,1.5019316461451446,0.27945409326010195,0.1762818839140732,0.10840943457705009,1.1161571864706026,0.38295455335672385,1.00457990754883
0.23930100291016004,2,1.5019316461451446,0.27945409326010195,1.3256497622310712,0.1710446586830519,2.2566293900416063,0.621625354192106,1.00457990754883
0.2454369260617026,1,1.499654968384822,0.28647697586989174,0.17508731255767876,0.11096836325103031,1.1190162115442583,0.3820826147446323,1.0047865259580984
0.2454369260617026,2,1.499654968384822,0.28647697586989174,1.3245676558271433,0.17550861261886144,2.257123722216195,0.6227039112134661,1.0047865259580984
0.2515728492132452,1,1.497321829462548,0.2934890727834575,0.17386711188496204,0.11351105183645481,1.121861710078176,0.3811863272624937,1.0049949789634718
0.2515728492132452,2,1.497321829462548,0.2934890727834575,1.3234547175775861,0.17997802094700266,2.2576275343709082,0.6238086517009782,1.0049949789634718
0.25770877236478773,1,1.4949323172196847,0.3004901199993136,0.1726216335987064,0.11603716739537996,1.1246931755865268,0.3802655858699413,1.0052049888958698
0.25770877236478773,2,1.4949323172196847,0.3004901199993136,1.3223106836209784,0.1844529526039336,2.258140574029777,0.6249394030259287,1.0052049888958698
0.2638446955163303,1,1.4924865216200172,0.3074798539319894,0.17135123836705157,0.11854638352009313,1.127510109654215,0.37932029154916486,1.0054162696585232
0.2638446955163303,2,1.4924865216200172,0.3074798539319894,1.3211352832529657,0.1889334704118963,2.258662579799947,0.6260959781093584,1.0054162696585232
0.2699806186678729,1,1.4899845347463676,0.314458011421953,0.1700562957705436,0.121038380611675,1.130312022385374,0.3783503520001082,1.005628526835998
0.2699806186678729,2,1.4899845347463676,0.314458011421953,1.319928238975824,0.19341963081027802,2.2591932812469495,0.6272781748358897,1.005628526835998
0.2761165418194154,1,1.4874264507971273,0.321424329745519,0.16873718423907053,0.12351284616384439,1.133098432853409,0.37735568235441375,1.0058414578336814
0.2761165418194154,2,1.4874264507971273,0.321424329745519,1.3186892665580567,0.1979114835816746,2.259732398776584,0.6284857754792676,1.0058414578336814
0.28225246497095796,1,1.4848123660827113,0.3283785466247398,0.16739429097811054,0.12596947505172731,1.1358688695521146,0.37633620590720335,1.0060547520495804
0.28225246497095796,2,1.4848123660827113,0.3283785466247398,1.3174180751046007,0.20240907157301247,2.2602796435241848,0.629718546142377,1.0060547520495804
0.28838838812250056,1,1.4821423790219317,0.3353204002372805,0.1660280118837233,0.12840796982514766,1.1386228708473616,0.37529185486562955,1.0062680910802495
0.28838838812250056,2,1.4821423790219317,0.3353204002372805,1.3161143671382085,0.20691243041213284,2.2608347172521097,0.63097623621462,1.0062680910802495
