z_re,z_im,s_min,log10_s_min,diagnostic_status,configuration_digest,source_digest,cache_key
0.11551694140633825,-0.025516941406338253,2.780802069776507e-12,-11.555829921981937,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.06448305859366174,-0.02339052962247673,1.25945857778771e-12,-11.899816111400524,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.06660947037752327,-0.02339052962247673,1.2450812380764862e-12,-11.904802311140685,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.06873588216138478,-0.02339052962247673,1.2300137108518318e-12,-11.910090047492224,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.0708622939452463,-0.02339052962247673,1.2159199135197393e-12,-11.915095028897046,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.07298870572910783,-0.02339052962247673,1.20429169053309e-12,-11.919268310215882,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.07511511751296934,-0.02339052962247673,1.1966491431224883e-12,-11.922033165835712,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.07724152929683087,-0.02339052962247673,1.194272266851941e-12,-11.92289665267741,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.0793679410806924,-0.02339052962247673,1.1981273026434268e-12,-11.921497035120066,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.0814943528645539,-0.02339052962247673,1.2090284942184151e-12,-11.917563463625582,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.08362076464841543,-0.02339052962247673,1.2276586480772828e-12,-11.910922372498332,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.08574717643227694,-0.02339052962247673,1.2544654850133297e-12,-11.90154128323296,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
0.08787358821613847,-0.02339052962247673,1.2899187055722475e-12,-11.889437659339428,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8
