N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
25,16,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.739855028267840095905362594173885736530942297923910065472518389517798055030081091098762773,0.7398550282678401,['(0.742677483469003667267466764570255027712667543905754783038326029470212411442423693633434584 - 0.0359668208766187089598058947558066093812160684181557970727791746386401769001939637270436983j)'],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,0.014009218779485716,52.812011855453406,1.7227327121027576
25,16,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.815432340436664093591090433883602914706950820767385712567724715374260702567283214331255677,0.8154323404366641,"['(0.742677483469003667267466764570255027712667543905754783038326029470212411442423693633434584 + 0.0359668208766187089598058947558066093812160684181557970727791746386401769001939637270436983j)', '(-0.709703803379895211936063180283332729746231008719310566421504645321295200482327600445157437 - 0.397234625773862259205597677715965839393952982955406979779385945400412610508383514666352358j)']",4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,0.019085831717152175,42.7244854990441,1.630676841521002
25,16,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.815408921428789003815944090103115623732241316975058723899187965882101826188060531802661076,0.815408921428789,['(-0.709703803379895211936063180283332729746231008719310566421504645321295200482327600445157437 + 0.397234625773862259205597677715965839393952982955406979779385945400412610508383514666352358j)'],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,0.027420372787403408,29.737339012523496,1.47330210393437
25,16,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.998437930511044593597412109375,0.9984379305110446,['1.0'],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,0.9984379305110446,1.0,0.0
25,16,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,,,
25,16,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,,,
25,16,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,,,
25,16,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],4.12976702063277911504590264765571255966949973668668164641658055009005269377514044428709724,4.129767020632779,-9,False,,,
25,17,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.000000889118905584947253328905317048209241052153578205211243125192508273212997616723986413782626,8.891189055849473e-07,['0.650000889118905584947253328905317048209241052153578205211243125192508273212997616723986414'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,2.5770275436851143e-17,34501723032.169044,10.537840784484217
25,17,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0000917821025861427125203262471859685892405770741582369128393805186696328774702535937095980504,9.178210258614272e-05,['0.422408217897413857287479673752814031410759422925841763087160619481330367122529746406290402'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,1.8022102324530408e-15,50927522734.80071,10.706952551322999
25,17,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.00478401641115086153996973104028585293379980291519324026152600073005832826989132449214336033,0.004784016411150862,"['0.304507490001639210163143023057216767234167473662236419985865570015519191290956497773292397', '0.30478401641115086153996973104028585293379980291519324026152600073005832826989132449214336']",3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,1.1724304465661102e-16,40804266258715.79,13.61070557278977
25,17,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.019045722533723818829894215304819543183638159256579772585944771495613595410190125251779733,0.01904572253372382,['(0.280965175066609059246945059215945354893571477249227439473750322313690885531888317517460431 + 0.0179594467330244907081907003472967744658347726921043806052755413805937277834897797915468592j)'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,8.057554706811674e-13,23637099873.021027,10.373594190212279
25,17,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0699969134936602526143030362991459136573465746715823235486534089656523784983730286650256425,0.06999691349366026,['(0.189206494832549725344225749353427670597753708547386175308397891205145973755514486452687408 - 0.0691742196136859187013110938397788615349391922567457147946365440307857686605814401473511747j)'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,8.184178948885144e-12,8552710532.214755,9.932103773515244
25,17,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.0171144363174439928123567592241620677109154724006349463812900510667711489288905730033621531,0.01711443631744399,['0.0989146261825560071876432407758379322890845275993650536187099489332288510711094269966378469'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,6.62355497104339e-09,2583874.7307547447,6.412271454732983
25,17,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.09,0.09,"['1.60309769110983313806756205150806681286204953050785013561538582208674645076516420961609239e-180', '1.27562968489975693118409870651342887227715441339417810684150928553493839483903267646432786e-180']",3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,2.1854527107602267e-07,411813.9896456181,5.6147010958582575
25,17,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.075418890625,0.075418890625,['1.27639011118033549861848387142049382102552223720470881498366478471467760640680894937926257e-180'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,4.790126681055497e-07,157446.54713052715,5.197133140815041
25,17,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.04902227890625,0.04902227890625,['1.1980258112790735320257464437780945018276187984888708926321140834783921435332536368464406e-181'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,9.815685335661921e-05,499.4279790952995,2.6984728688649944
25,17,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0318644812890625,0.0318644812890625,['1.15799929251315115768466143209756609371000131914483428141559364373976874727592474121884599e-181'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.0015402777756643807,20.687490134899942,1.3157078040208434
25,17,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.027,0.027,"['-1.0624022203725668969593355946689889923710295310788522900780364911830310034533005646758356e-182', '-3.22033308336028537875172380734973584775181420682106075080906166246783337147745763956063228e-181']",3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.006731303012703456,4.011110471337427,0.6032646231961994
25,17,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.020711912837890625,0.020711912837890624,['-1.0035699140885791720135234273628331761145107110826355762442698982902257796121943837607316e-180'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.010590862004576913,1.9556399496981294,0.2912889004246055
25,17,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.152309293108227333955468735321951598327964974648054777532429331015291355760810473144887495,0.15230929310822733,['(0.148742467315309157538740501385505121926981900552924626470678849897818289947086346210975802 + 0.0699822623922981320597885088645286846056231306757818604824866446649675074632762216498931948j)'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.013409763460758346,11.35808946622642,1.055305285243322
25,17,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.156509388466833115280556661452113747597103694085946297083256504363698595017800624000196917,0.15650938846683313,['(0.148742467315309157538740501385505121926981900552924626470678849897818289947086346210975802 - 0.0699822623922981320597885088645286846056231306757818604824866446649675074632762216498931948j)'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.01343554943815535,11.648901236771547,1.066284963189398
25,17,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.273455564015595693406017172824500296885867746205340657338281436411616009697095490678188415,0.2734555640155957,"['(0.189206494832549725344225749353427670597753708547386175308397891205145973755514486452687408 + 0.0691742196136859187013110938397788615349391922567457147946365440307857686605814401473511747j)', '(0.280965175066609059246945059215945354893571477249227439473750322313690885531888317517460431 - 0.0179594467330244907081907003472967744658347726921043806052755413805937277834897797915468592j)']",3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.014763984254666167,18.521800030311592,1.26768319105238
25,17,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.572991747595711408915919775476667108045980979930760625062512488701204611022811144175869034,0.5729917475957114,['0.578679756658817121806544775476667108045980979930760625062512488701204611022811144175869034'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.014808333510893418,38.69387106754469,1.5876421802039344
25,17,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.651351547665260344334873733589572285259230628292864114473912085222954295965271545286189279,0.6513515476652604,['0.655048753556279057713779983589572285259230628292864114473912085222954295965271545286189279'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.014009218779485716,46.49449465512393,1.6674015317620192
25,17,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.756029299773028583081442684382718085096400732802133119197284748548015160116946936821988739,0.7560292997730286,"['(-0.694140995833926249397419156906796014369235661554243494542237016027237368773885617233827959 + 0.293886287325945537814759671405383797894458389397330718531694053110825505524601501859444389j)', '(-0.694140995833926249397419156906796014369235661554243494542237016027237368773885617233827959 - 0.293886287325945537814759671405383797894458389397330718531694053110825505524601501859444389j)']",3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.019085831717152175,39.61206988394409,1.5978275365645596
25,17,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.980167051639728646759308149054610781249401401610606173449143487767729261457826993628776195,0.9801670516397286,['-0.977763867810566483063019086554610781249401401610606173449143487767729261457826993628776195'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.027420372787403408,35.74594186735512,1.553226744748227
25,17,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.998437930511044593597412109375,0.9984379305110446,['1.0'],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,0.9984379305110446,1.0,0.0
25,17,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,,,
25,17,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,,,
25,17,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,,,
25,17,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],3.87680241288249197075929256380794798059223236933743597626642893999626723294686644219540229,3.876802412882492,-8,False,,,
25,18,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000000023301318484644511625284530894428325809014885123648665118760299570350030632575232843009413,2.330131848464451e-10,['0.649999999766986815153554883747154691055716741909851148763513348812397004296499693674247672'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,2.5770275436851143e-17,9041936.141405746,6.956261435508158
25,18,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.000000401764573760999038335903561255087530044540714171809261392710433433624378696354627583340236,4.0176457376099905e-07,['0.422500401764573760999038335903561255087530044540714171809261392710433433624378696354627583'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,1.8022102324530408e-15,222928805.1561807,8.348166188319299
25,18,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.000518702218067625402859434846521114203999093136248252654011435109425027380167269044982019562,0.0005187022180676254,"['0.299965328649661415649222175372292397902418124953782630725833789493623382880761689855895727', '0.30051870221806762540285943484652111420399909313624825265401143510942502738016726904498202']",3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,1.1724304465661102e-16,4424161958492.581,12.645831017119463
25,18,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.000133531690299078890096232548346445374143785359156529318724762099248401364405002683498695612,0.00013353169029907888,['0.274758531690299078890096232548346445374143785359156529318724762099248401364405002683498696'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,8.057554706811674e-13,165722350.21400997,8.219381083676089
25,18,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0196788306085066638403535124077656840127242632091262948485627480325870931777196269456346777,0.019678830608506663,['0.198185080608506663840353512407765684012724263209126294848562748032587093177719626945634678'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,8.184178948885144e-12,2404496618.587174,9.381024170667484
25,18,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.0409806937137552654881518004373429365222732107843354038942897537685597521805658295786245963,0.04098069371375527,['(0.154946457699968591787939196767892169745184320390509162356181945534484346786988119449493693 + 0.0128395330176016115596354170341231787528208552300296572681703891078426535302755776787359391j)'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,6.62355497104339e-09,6187114.607323881,6.791488160769856
25,18,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0578817293803702199086002539881887230134935951600662055821186023919365909543040244024161357,0.05788172938037022,"['0.0546314094238856424527195565677612515442577645683744647364245954470014298339372181951065903', '(0.0678060072858084257180319240419773840967248736696518810231482902004005669126549964439302021 + 0.0534576587914662087597471882012564168071773272445919827824216629228229837943238870982467509j)']",3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,2.1854527107602267e-07,264850.06559686945,5.423000084835728
25,18,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0539970117339928830022029740236717907593554548365239521876480085529842875488924342784028452,0.053997011733992885,['(0.0678060072858084257180319240419773840967248736696518810231482902004005669126549964439302021 - 0.0534576587914662087597471882012564168071773272445919827824216629228229837943238870982467509j)'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,4.790126681055497e-07,112725.64449609655,5.052022727015186
25,18,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.04902227890625,0.04902227890625,['3.20796796162786073432999490828342095288408636261236395519294788747718130464849548815104446e-179'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,9.815685335661921e-05,499.4279790952995,2.6984728688649944
25,18,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0318644812890625,0.0318644812890625,['2.26000260112164224182085978926004776587439132156296265879621762595102865516026847728842238e-181'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.0015402777756643807,20.687490134899942,1.3157078040208434
25,18,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.027,0.027,"['1.84268291903011979436028181465525790446108899569778391427137503547284639187505035975405504e-181', '1.65067218781681465585479821471389314694785988707350520367511387281308606538891672211113714e-181']",3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.006731303012703456,4.011110471337427,0.6032646231961994
25,18,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.020711912837890625,0.020711912837890624,['-3.95900696873430851771382082534196086963461819023763255615631186251888250686029608645624285e-181'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.010590862004576913,1.9556399496981294,0.2912889004246055
25,18,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.01346274334462890625,0.013462743344628906,['-7.22251042507939494157400267218583191510370512894236044700956695826421258464808498429152286e-181'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.013409763460758346,1.0039508440268612,0.001712449173035994
25,18,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.0087507831740087890625,0.00875078317400879,['-6.74980169879006535198169505639434282487075223935839905601556332696486426661448109583604744e-179'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.01343554943815535,0.6513156171460778,-0.18620850825452206
25,18,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.133124673017801746809033377268153589095590857309667793368741309548057312210920813828314781,0.13312467301780176,"['(0.120213890485081187549717738224093792539099113091830907661860915702932294342919145589144798 + 0.0717819902649393973080582953332639133151166492486394279015541106269956900838144441645193054j)', '(0.120213890485081187549717738224093792539099113091830907661860915702932294342919145589144798 - 0.0717819902649393973080582953332639133151166492486394279015541106269956900838144441645193054j)']",3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.014763984254666167,9.0168528170658,0.9550549807033295
25,18,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.149809672910640573686171165134229852885267509760069645822335229002259853425653468626076048,0.14980967291064057,['(0.154946457699968591787939196767892169745184320390509162356181945534484346786988119449493693 - 0.0128395330176016115596354170341231787528208552300296572681703891078426535302755776787359391j)'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.014808333510893418,10.116578803444456,1.0050336688288524
25,18,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.266810931530449946878629316222036579889389418140417394824478129294475629327397556455965382,0.26681093153044994,['0.270508137421468660257535566222036579889389418140417394824478129294475629327397556455965382'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.014009218779485716,19.045382596290974,1.2797897014805037
25,18,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.808783324097153155491155984018440008577756003576075795494250860913222161490457520684474757,0.8087833240971531,"['0.552452442631960325571481724678280778375495478181179215909981655105376822702346602729973816', '-0.806353324097153155491155984018440008577756003576075795494250860913222161490457520684474757']",3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.019085831717152175,42.376111037922996,1.6271210979088058
25,18,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.983781739342712897643459685163630191820384677363960515071292186756934688551210200043742546,0.9837817393427128,['-0.981378555513550733947170622663630191820384677363960515071292186756934688551210200043742546'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.027420372787403408,35.87776676014596,1.5548254022112311
25,18,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.998437930511044593597412109375,0.9984379305110446,['1.0'],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,0.9984379305110446,1.0,0.0
25,18,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,,,
25,18,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,,,
25,18,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,,,
25,18,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],3.60771023222120960374417494165857959710061247156592462312372769172458192793221943366468102,3.60771023222121,-7,False,,,
25,19,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000000000146108074304580365831282890782295294203463556753502896537827512601601959081845433175995495,1.4610807430458036e-12,['0.650000000001461080743045803658312828907822952942034635567535028965378275126016019590818454'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,2.5770275436851143e-17,56696.35726735299,4.753555156432434
25,19,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.00000000532973345686719351780347108046388873245598751820856105707930492002397067700537349038020098,5.329733456867194e-09,['0.42249999467026654313280648219652891953611126754401248179143894292069507997602932299462651'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,1.8022102324530408e-15,2957331.703534242,6.470900039079822
25,19,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.00000181126386683930530042227645260870260940743928869211361071690463749314110500867688444881072,1.8112638668393054e-06,"['0.299999144764851386683779844664359403418883638972476687693682742904059014741262622093110014', '0.299998188736133160694699577723547391297390592560711307886389283095362506858894991323115551']",3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,1.1724304465661102e-16,15448795893.558136,10.188894635400846
25,19,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000341759410620129946614046461729631424790741082834575007587580502500397088181162763231294183,3.4175941062012996e-06,['0.274628417594106201299466140464617296314247907410828345750075875805025003970881811627632313'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,8.057554706811674e-13,4241478.004874286,6.627517219213082
25,19,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.00228454257667296343757630355765456253308731515647829123718581439470281625202631869063844702,0.0022845425766729634,['0.176221707423327036562423696442345437466912684843521708762814185605297183747973681309361553'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,8.184178948885144e-12,279141327.5468721,8.445824139594489
25,19,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.00275750740215661380324977996335687285081301876317165193115768567299895732364819635025411347,0.0027575074021566138,['0.118786569902156613803249779963356872850813018763171651931157685672998957323648196350254113'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,6.62355497104339e-09,416318.33874887147,5.619425541902924
25,19,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.028448436446063585370362426004894275382224120402932257500876275487753771387620518531314789,0.028448436446063586,"['(0.114339511095282494826568143386118101192493731802149631224468470565542790942377322938805501 - 0.0147275841830335245480142559104408879457943339450579827157858511967399494768284138427084665j)', '(0.114339511095282494826568143386118101192493731802149631224468470565542790942377322938805501 + 0.0147275841830335245480142559104408879457943339450579827157858511967399494768284138427084665j)']",3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,2.1854527107602267e-07,130171.82346703616,5.114516988555758
25,19,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0481790129976024264965986158111008142302017490753835738060668070039934828829783834577821396,0.048179012997602425,['(0.0700244888939190398876496783970800488222361831654281936266776878917877943586094661600711739 + 0.0478760662898159824465670111441408936109467452390667649130776664716931925371366505891455204j)'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,4.790126681055497e-07,100579.83056720799,5.002510899690271
25,19,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.04902227890625,0.04902227890625,['1.4485880896985890809647977488091507807450020633740384889655280828563430812479486925910345e-179'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,9.815685335661921e-05,499.4279790952995,2.6984728688649944
25,19,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0318644812890625,0.0318644812890625,['6.7652706217162398385168357348027271701681448821773152176231418899004078363213950565275208e-181'],3.31779986405314311101003873413607197973420453185730391155934498970698163708743298151157688,3.317799864053143,-6,False,0.0015402777756643807,20.687490134899942,1.3157078040208434
