real,imag,abs,diagnostic_status,configuration_digest,source_digest,cache_key,hardy_matrix_sha256
0.001015345138389451,-2.2038858179466236e-38,0.001015345138389451,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.00065997437262566,2.6467827759131224e-38,0.00065997437262566,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.0007289999900320807,1.896736140359427e-37,0.0007289999900320807,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.0007290000755270062,-2.881266346346739e-37,0.0007290000755270062,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.0004289831640479427,-6.855148423976611e-38,0.0004289831640479427,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.00027883916854515767,-2.502306679870122e-38,0.00027883916854515767,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.00021869997593665204,-9.555380283275075e-38,0.00021869997593665204,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.0002187012383603169,-8.361819425767655e-38,0.0002187012383603169,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.00018124387611494837,-5.973995532078549e-38,0.00018124387611494837,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
0.00011780966534670279,-2.0167828685706096e-38,0.00011780966534670279,diagnostic_only_not_theorem_gate,4a09b46da042bd99120c3c23c0cc81b0e6b3f33dd2de64fa567151fb2cf15c72,2f4b8aa5a0edfdafeadf5c67ac561b97ec266443615d65a715c735eac6203ef6,169421e73b25e00e379d0a24e476d5f26da19186f48a179e3a8bf83ce889b3b8,a706bf9d37897dd17f80265564d24fba090495605599287d1aa077a226e8fb15
