real,imag
-0.026977643730644034,-0.04328974564610251
-0.02697764373064432,0.04328974564610249
0.05612134907217964,-1.1106964036499139e-16
-0.044478477321679276,0.024090026205950795
-0.044478477321679546,-0.02409002620595042
-0.04968917747994465,2.0378916289736805e-19
-0.04061328669643491,0.025918211043894582
-0.04061328669643446,-0.025918211043894503
-0.04521879659682153,0.00972146135762111
-0.04521879659682218,-0.009721461357620595
-0.04218293990394732,0.009479661057543998
-0.04218293990394678,-0.009479661057544445
-0.03329654617927556,0.02759577469875266
-0.04131667246308504,2.132379061752251e-16
-0.033399066687562345,0.025654274103465536
-0.03329654617927572,-0.027595774698752004
-0.03339906668756305,-0.02565427410346587
-0.01574252200262977,-0.03927469969431503
-0.017142266369959365,-0.03698359763574944
-0.015742522002629714,0.03927469969431513
-0.01714226636995982,0.036983597635749224
0.004719176559818733,-0.041251333315550025
0.0026335030716568607,-0.03983928020217099
0.004719176559818391,0.04125133331555052
0.0026335030716567536,0.03983928020217087
0.02331682269736148,-0.033669371081053216
0.02165294416159589,-0.033128962692472334
0.023316822697361596,0.033669371081052904
0.021652944161595765,0.033128962692472314
0.03639555511308922,-0.018656775167465417
0.042687847777195344,-6.271012090534866e-16
0.03639555511308971,0.018656775167464956
0.03528270273142799,-0.018194352284719013
0.03528270273142802,0.018194352284719228
0.03996694912777805,1.4312902604593955e-17
0.02607825682620557,0.023110428071168018
0.03627734652673895,0.00793745287688203
0.02607825682620696,-0.023110428071168067
0.036277346526738606,-0.007937452876880875
0.010155564181216504,0.031681457479871784
0.010155564181215802,-0.031681457479872666
-0.03340639406923081,-6.179473273744368e-17
-0.007420924477492964,0.031111259352380884
-0.007420924477493461,-0.031111259352380415
-0.02849460596319615,-0.00832497189072422
-0.02155609108805123,-0.021696595860165275
0.027694628757256343,0.007438712374393765
0.02769462875725582,-0.007438712374393814
-0.021556091088051507,0.021696595860165743
-0.028494605963196272,0.008324971890724368
-0.027593229165356625,-0.0034124515049471734
0.019731493737809365,-0.019707999036045965
0.01973149373780918,0.01970799903604604
-0.027593229165357367,0.003412451504947321
-0.01951442260068023,-0.01934091440441798
-0.019514422600679853,0.019340914404418152
-0.024231461788553663,-0.007726003480486521
-0.02133739214503536,-0.012433952579409494
-0.024231461788554103,0.007726003480485435
-0.0213373921450355,0.012433952579409248
-0.015116856040260218,0.019626892901448364
-0.006236231493649081,-0.026387783028559316
-0.006236231493649366,0.026387783028559358
-0.015116856040259264,-0.019626892901448194
0.007861799840440949,0.02573806895866115
-0.010575174169901566,-0.02218720159683951
-0.010575174169901601,0.022187201596839727
0.023031833443314657,-2.6056967122600623e-16
0.007861799840440987,-0.025738068958661185
0.01834670005934425,0.013831844973098289
0.01834670005934433,-0.013831844973098056
0.012902092616909132,0.01786375164031968
0.0037771289895569037,0.0228931891184416
0.0037771289895570806,-0.022893189118441393
0.012902092616908936,-0.01786375164031957
-0.0015696409627521141,0.023441605786443286
0.01061519631594019,0.018931396057118546
-0.0015696409627520961,-0.0234416057864428
0.019679054115239066,-0.007204582188994409
0.002325274799055844,0.02150379796227708
0.002325274799055761,-0.021503797962277086
0.01061519631593991,-0.018931396057118553
-0.018560961857141095,0.006989997403053326
-0.018560961857140942,-0.006989997403053136
0.019679054115238924,0.007204582188994099
-0.010715191414797764,-0.01674191994576971
-0.010715191414797718,0.01674191994576966
0.018630266511352803,0.004922748086010792
0.01863026651135275,-0.00492274808601072
0.016977390539200606,-0.008721582645064504
0.016977390539200676,0.008721582645064424
-0.017613260188887026,-0.003253494239900432
-0.01761326018888729,0.0032534942399002013
0.011848480986853442,-0.013904898821183368
-0.016067249015523317,-9.462317401394328e-16
0.001979614517204364,0.01771450029433627
-0.013428575305022691,-0.008842426287757181
0.0019796145172041577,-0.01771450029433636
-0.011741837393474609,-0.011222329883127847
-0.007034859168288617,-0.015311574860052333
-0.013428575305022651,0.008842426287758921
0.011848480986853286,0.013904898821183367
-0.007034859168289044,0.015311574860051549
-0.011741837393474126,0.011222329883128112
-0.014198467745563251,-0.004491572121021643
-0.014198467745564682,0.004491572121020655
-0.008877644619337741,-0.011486756351090099
-0.008877644619339447,0.011486756351089797
-0.0027805456117900146,0.01511926827083465
-0.0027805456117883046,-0.015119268270837214
0.01659179563835196,2.0718078320286383e-16
0.006895783756965508,0.013142476591807591
-0.0007359304177186766,0.013975434949739678
0.0068957837569672215,-0.013142476591802175
0.013691780028377162,0.005537497653160555
0.013691780028373889,-0.005537497653160835
-0.0007359304177212242,-0.013975434949733896
0.00718724526731212,0.011479207082440832
0.007187245267309417,-0.011479207082451549
0.01228457153576261,0.004569499368312275
0.012284571535770167,-0.004569499368308985
0.012394690729020795,-3.0821625743774107e-16
0.007935314312490541,0.007780494622295422
-0.002623843483739483,0.0102324497028592
-0.009354013052864001,0.00427213446314185
-0.0026238434837402304,-0.01023244970285926
0.007935314312490685,-0.007780494622295126
0.005693452925338505,0.009098914622575421
0.005693452925338861,-0.009098914622574245
0.010368736728878437,0.0032066520855405112
0.01036873672887798,-0.0032066520855412724
-0.00010323022341077862,-0.00975989938863844
-0.009354013052864318,-0.004272134463142147
0.0023005332564481847,-0.0088929464985214
-0.00010323022341077382,0.009759899388638416
-0.0067614425015348565,-0.0065667973957512
0.003283451715681653,-0.00807644779549663
-0.009325587696628628,-4.984573894567911e-18
0.008121663758105989,-0.003484484684072342
0.006775089962717508,-0.005429048616521376
-0.006761442501534782,0.006566797395751189
-0.0036775880091250795,-0.008043248161033991
0.0023005332564481687,0.00889294649852142
-0.0029270036791101185,-0.00817958076607462
0.00812166375810598,0.003484484684072303
-0.0036775880091251072,0.008043248161033975
0.0032834517156816382,0.008076447795496657
0.006775089962717562,0.005429048616521415
0.00846071095989594,1.5196310906723508e-17
-0.0029270036791100985,0.008179580766074609
-0.007685352007812779,-0.0032672746597571184
-0.006928751656774308,-0.004632387911727262
-0.007685352007812748,0.0032672746597571397
-0.006928751656774332,0.004632387911727278
-0.0074331786196289535,0.00018498876948305401
-0.007433178619628956,-0.0001849887694830304
0.004267909873422467,-0.0049158867926849025
0.004267909873422483,0.004915886792684428
-1.2176946023678455e-05,-0.006496278969674743
-0.004697482923551381,-0.004832182501057154
0.004821264296269078,-0.00398567474693644
0.006154147721790683,-0.00109813342735576
0.006154147721790621,0.0010981334273562054
-0.004697482923551243,0.004832182501057098
0.00482126429626881,0.003985674746936576
0.00041711427588347986,-0.0062042604153720775
-1.2176946024011349e-05,0.006496278969675262
0.005938716009446658,-4.975937055417932e-18
0.0004171142758840057,0.0062042604153717245
-0.003920419037469365,-0.004300273542666863
-0.003920419037469529,0.004300273542666778
0.004168631699362622,-0.002841427548386147
-0.005669471462574555,-8.409891952587452e-17
0.004168631699361981,0.0028414275483859045
0.00124855702210647,-0.004447557269316533
0.0002250092724649495,-0.004631574796763936
-0.0025511916421006708,-0.003932590346760881
-0.0035524779812258003,-0.002883751498711155
-0.0025511916421010273,0.003932590346760659
0.004132518209935335,-0.0019735829748125278
-0.003552477981225358,0.0028837514987114514
0.0012485570221063605,0.004447557269316941
0.004132518209935587,0.001973582974812697
0.00022500927246510018,0.004631574796763287
-0.004628266303845972,-0.0006356980844061707
-0.004628266303845622,0.0006356980844062925
0.0001688175870592926,0.003623221028094253
-0.0036735669456638576,-0.0008315758602374702
-0.0036735669456638893,0.0008315758602374592
0.003520772775415532,-2.496015282755721e-17
-0.0026253384965572975,0.002415745232413675
-0.00262533849655732,-0.0024157452324136816
0.00016881758705935833,-0.00362322102809425
0.002174201654010251,0.002720058770485365
0.0021742016540102424,-0.0027200587704853414
-0.0009144698443871697,0.0032219970894986467
-0.0009144698443871822,-0.003221997089498622
0.0027515532024765346,0.001911350062989136
0.0027515532024765393,-0.0019113500629891354
-0.0031966115071107143,-6.618356958717467e-20
-0.0024642025674844743,0.0019819716809020707
-0.0024642025674844917,-0.0019819716809020864
0.0028757352479353896,2.414433602051721e-18
-0.0015035890771956295,0.002415719497683229
-0.0015035890771956377,-0.0024157194976832186
0.0021499884088712223,0.0016212168309015134
0.002149988408871216,-0.0016212168309015194
-0.0025663111841177934,-0.0010726724817051844
-0.002566311184117778,0.0010726724817051807
-1.8181617998591826e-06,0.0027785440245084894
-1.8181617998768841e-06,-0.0027785440245085033
0.0007100905420567174,0.0026111299007324186
0.0007100905420567255,-0.002611129900732415
0.002386234184163083,0.0010828752832487158
0.00238623418416306,-0.0010828752832487145
-0.0020248522421673115,1.2857178766812902e-17
-0.0009735996979123524,0.0017840770318930084
-0.0009735996979123699,-0.001784077031893021
0.0014748024625294012,0.001414652853095245
