theta,local_phi_sum
0.0,1.0
0.006135923151542565,1.0000033616567021
0.01227184630308513,1.0000134440765387
0.018407769454627694,1.0000302396039293
0.02454369260617026,1.0000537354636883
0.030679615757712823,1.0000839137372544
0.03681553890925539,1.0001207513295272
0.04295146206079795,1.0001642199264265
0.04908738521234052,1.0002142859433238
0.05522330836388308,1.0002709104645309
0.06135923151542565,1.0003340491740633
0.06749515466696822,1.0004036522779414
0.07363107781851078,1.0004796644183152
0.07976700097005335,1.0005620245797537
0.0859029241215959,1.000650665988068
0.09203884727313848,1.0007455160020886
0.09817477042468103,1.000846495998851
0.1043106935762236,1.0009535212527005
0.11044661672776616,1.0010665008088646
0.11658253987930874,1.0011853373520943
0.1227184630308513,1.001309927071027
0.12885438618239387,1.0014401595189752
0.13499030933393644,1.0015759174718997
0.14112623248547898,1.001717076784379
0.14726215563702155,1.0018635062444554
0.15339807878856412,1.0020150674282788
0.1595340019401067,1.0021716145555533
0.16566992509164924,1.0023329943468304
0.1718058482431918,1.0024990458837773
0.17794177139473438,1.002669600473593
0.18407769454627695,1.0028444815188293
0.19021361769781953,1.0030235043939146
0.19634954084936207,1.003206476329769
0.20248546400090464,1.0033931963079372
0.2086213871524472,1.0035834549657472
0.21475731030398978,1.0037770345140469
0.22089323345553233,1.0039737086691414
0.2270291566070749,1.0041732426005956
0.23316507975861747,1.0043753928966237
0.23930100291016004,1.00457990754883
0.2454369260617026,1.0047865259580984
0.2515728492132452,1.0049949789634718
0.25770877236478773,1.0052049888958698
0.2638446955163303,1.0054162696585232
0.2699806186678729,1.005628526835998
0.2761165418194154,1.0058414578336814
0.28225246497095796,1.0060547520495804
0.28838838812250056,1.0062680910802495
0.2945243112740431,1.0064811489626266
0.3006602344255857,1.0066935924534803
0.30679615757712825,1.0069050813481055
0.3129320807286708,1.0071152688397993
0.3190680038802134,1.0073238019215387
0.32520392703175593,1.007530321831144
0.3313398501832985,1.0077344645410595
0.3374757733348411,1.0079358612937062
0.3436116964863836,1.0081341391831669
0.3497476196379262,1.0083289217837441
0.35588354278946877,1.0085198298256979
0.3620194659410113,1.0087064819182032
0.3681553890925539,1.008888495319302
0.37429131224409645,1.0090654867523092
0.38042723539563905,1.0092370732678333
0.3865631585471816,1.0094028731502294
0.39269908169872414,1.0095625068669616
0.39883500485026674,1.0097155980589905
0.4049709280018093,1.0098617745699392
0.4111068511533518,1.0100006695114117
0.4172427743048944,1.0101319223614633
0.42337869745643697,1.0102551800928505
0.42951462060797957,1.0103700983273087
0.4356505437595221,1.0104763425117502
0.44178646691106466,1.010573589111922
0.44792239006260726,1.0106615268187318
0.4540583132141498,1.0107398577621425
0.46019423636569234,1.0108082987272504
0.46633015951723494,1.010866582366916
0.4724660826687775,1.0109144584050944
0.4786020058203201,1.0109516948248507
0.48473792897186263,1.0109780790349037
0.4908738521234052,1.0109934190084668
0.4970097752749478,1.0109975443881298
0.5031456984264904,1.01099030755054
0.5092816215780329,1.0109715846247314
0.5154175447295755,1.0109412764580874
0.521553467881118,1.010899309524118
0.5276893910326605,1.0108456367664933
0.5338253141842031,1.010780238374082
0.5399612373357457,1.010703122482126
0.5460971604872883,1.010614325795089
0.5522330836388308,1.010513914127207
0.5583690067903734,1.0104019828572748
0.5645049299419159,1.0102786572947744
0.5706408530934586,1.010144092955038
0.5767767762450011,1.0099984757417733
0.5829126993965437,1.0098420220359206
0.5890486225480862,1.0096749786904817
0.5951845456996288,1.0094976229316301
0.6013204688511714,1.0093102621670915
0.607456392002714,1.009113233703449
0.6135923151542565,1.0089069043746828
0.619728238305799,1.0086916700848936
0.6258641614573416,1.0084679552687554
0.6320000846088842,1.0082362122738298
0.6381360077604268,1.0079969206693908
0.6442719309119693,1.0077505864869114
0.6504078540635119,1.0074977413977875
0.6565437772150544,1.0072389418342698
0.662679700366597,1.0069747680598917
0.6688156235181396,1.0067058231959554
0.6749515466696822,1.0064327322108486
0.6810874698212247,1.0061561408791049
0.6872233929727672,1.005876714717218
0.6933593161243098,1.0055951379032446
0.6994952392758524,1.0053121121872062
0.705631162427395,1.0050283557992168
0.7117670855789375,1.0047446023621374
0.7179030087304801,1.004461599815373
0.7240389318820226,1.0041801093562133
0.7301748550335653,1.003900904404855
0.7363107781851078,1.0036247695989546
0.7424467013366504,1.0033524998232388
0.7485826244881929,1.0030848992793582
0.7547185476397354,1.002822780600809
0.7608544707912781,1.002566964017373
0.7669903939428206,1.00231827657315
0.7731263170943632,1.0020775514018667
0.7792622402459057,1.0018456270627736
0.7853981633974483,1.001623346940055
0.7915340865489908,1.0014115587083248
0.7976700097005335,1.0012111138664168
0.803805932852076,1.0010228673413526
0.8099418560036186,1.0008476771640498
0.8160777791551611,1.0006864042180446
0.8222137023067037,1.0005399120622296
0.8283496254582463,1.0004090668283716
0.8344855486097889,1.0002947371939523
0.8406214717613314,1.0001977944306952
0.8467573949128739,1.0001191125289832
0.8528933180644165,1.0000595683982407
0.8590292412159591,1.000020042143266
0.8651651643675017,1.0000014174164258
0.8713010875190442,1.0000045818455916
0.8774370106705868,1.0000304275376946
0.8835729338221293,1.0000798516577933
0.8897088569736719,1.0001537570836099
0.8958447801252145,1.000253053135566
0.9019807032767571,1.0003786563824706
0.9081166264282996,1.000531491523138
0.9142525495798421,1.000712492344398
0.9203884727313847,1.0009226027561415
0.9265243958829273,1.0011627779042787
0.9326603190344699,1.0014339853627332
0.9387962421860124,1.0017372064058716
0.944932165337555,1.002073437363086
0.9510680884890975,1.0024436910575683
0.9572040116406402,1.0028489983316977
0.9633399347921827,1.0032904096618476
0.9694758579437253,1.003768996865857
0.9756117810952678,1.0042858549068703
0.9817477042468103,1.0048421037977597
0.987883627398353,1.0054388906108742
0.9940195505498955,1.0060773915984547
1.000155473701438,1.0067588144296769
1.0062913968529807,1.0074844005509687
1.0124273200045233,1.0082554276769813
1.0185632431560658,1.0090732124203932
1.0246991663076084,1.0099391130695856
1.030835089459151,1.0108545325241693
1.0369710126106935,1.0118209213993576
1.043106935762236,1.0128397813112953
1.0492428589137786,1.0139126683566593
1.055378782065321,1.0150411968011779
1.0615147052168636,1.0162270429931601
1.0676506283684062,1.017471949519723
1.073786551519949,1.0187777296251508
1.0799224746714915,1.0201462719127483
1.086058397823034,1.0215795453536767
1.0921943209745766,1.0230796046286033
1.0983302441261191,1.0246485958306042
1.1044661672776617,1.0262887625606312
1.1106020904292042,1.0280024524500635
1.1167380135807468,1.0297921241484214
1.1228739367322893,1.0316603548182894
1.1290098598838318,1.0336098481839298
1.1351457830353746,1.035643443185015
1.1412817061869172,1.0377641232924717
1.1474176293384597,1.0399750265496381
1.1535535524900022,1.0422794564089544
1.1596894756415448,1.0446808934422782
1.1658253987930873,1.0471830080118107
1.1719613219446299,1.0497896739986674
1.1780972450961724,1.052504983697505
1.184233168247715,1.0553332639985167
1.1903690913992575,1.058279093992776
1.1965050145508,1.0613473241536078
1.2026409377023428,1.064543097265721
1.2087768608538854,1.067871871295634
1.214912784005428,1.0713394444218844
1.2210487071569704,1.074951982472201
1.227184630308513,1.0787160490478296
1.2333205534600555,1.0826386386532867
1.239456476611598,1.0867272131938812
1.2455923997631406,1.0909897422544284
1.2517283229146832,1.095434747631975
1.2578642460662257,1.1000713526645935
1.2640001692177685,1.1049093369792375
1.270136092369311,1.1099591973765452
1.2762720155208536,1.1152322156820558
1.282407938672396,1.1207405345249237
1.2885438618239387,1.126497242160977
1.2946797849754812,1.1325164676419115
1.3008157081270237,1.138813487852801
1.3069516312785663,1.1454048482036605
1.3130875544301088,1.152308499077215
1.3192234775816514,1.159543950516385
1.325359400733194,1.1671324480965746
1.3314953238847367,1.1750971734888966
1.3376312470362792,1.1834634739055996
1.3437671701878218,1.1922591254595234
1.3499030933393643,1.2015146365059064
1.3560390164909069,1.2112635983196114
1.3621749396424494,1.221543092062127
1.368310862793992,1.2323941630000939
1.3744467859455345,1.2438623754690252
1.380582709097077,1.2559984652900207
1.3867186322486196,1.2688591104553069
1.3928545554001623,1.2825078461869532
1.3989904785517049,1.2970161573335204
1.4051264017032474,1.312464790041377
1.41126232485479,1.3289453364725223
1.4173982480063325,1.3465621620968258
1.423534171157875,1.3654347662695323
1.4296700943094176,1.3857006955844744
1.4358060174609601,1.4075191690368067
1.4419419406125027,1.4310756290234758
1.4480778637640452,1.456587509696128
1.4542137869155878,1.4843116249072457
1.4603497100671305,1.5145537386466443
1.466485633218673,1.5476811178605234
1.4726215563702156,1.5841392235158955
1.4787574795217582,1.6244742410830182
1.4848934026733007,1.6693640051764436
1.4910293258248433,1.7196612411715184
1.4971652489763858,1.7764552971023368
1.5033011721279284,1.8411623485369908
1.509437095279471,1.9156607123493354
1.5155730184310134,2.002499927098831
1.5217089415825562,2.105234777324622
1.5278448647340988,2.22897917036239
1.5339807878856413,2.3813622625103954
1.5401167110371838,2.574244915563352
1.5462526341887264,2.8268727101272053
1.552388557340269,3.171333749116244
1.5585244804918115,3.657073445399425
1.564660403643354,4.302531986392137
1.5707963267948966,4.7255168399801315
1.576932249946439,4.302531986392137
1.5830681730979816,3.657073445399425
1.5892040962495244,3.171333749116244
1.595340019401067,2.8268727101272053
1.6014759425526095,2.574244915563352
1.607611865704152,2.3813622625103954
1.6137477888556946,2.22897917036239
1.6198837120072371,2.105234777324622
1.6260196351587797,2.002499927098831
1.6321555583103222,1.9156607123493354
1.6382914814618648,1.8411623485369908
1.6444274046134073,1.7764552971023368
1.65056332776495,1.7196612411715184
1.6566992509164926,1.6693640051764436
1.6628351740680352,1.6244742410830182
1.6689710972195777,1.5841392235158955
1.6751070203711202,1.5476811178605234
1.6812429435226628,1.5145537386466443
1.6873788666742053,1.4843116249072457
1.6935147898257479,1.456587509696128
1.6996507129772904,1.4310756290234758
1.705786636128833,1.4075191690368067
1.7119225592803755,1.3857006955844744
1.7180584824319183,1.3654347662695323
1.7241944055834608,1.3465621620968258
1.7303303287350034,1.3289453364725223
1.736466251886546,1.312464790041377
1.7426021750380885,1.2970161573335204
1.748738098189631,1.2825078461869532
1.7548740213411735,1.2688591104553069
1.761009944492716,1.2559984652900207
1.7671458676442586,1.2438623754690252
1.7732817907958012,1.2323941630000939
1.7794177139473437,1.221543092062127
1.7855536370988865,1.2112635983196114
1.791689560250429,1.2015146365059064
1.7978254834019716,1.1922591254595234
1.8039614065535141,1.1834634739055996
1.8100973297050567,1.1750971734888966
1.8162332528565992,1.1671324480965746
1.8223691760081417,1.159543950516385
1.8285050991596843,1.152308499077215
1.8346410223112268,1.1454048482036605
1.8407769454627694,1.138813487852801
1.8469128686143121,1.1325164676419115
1.8530487917658547,1.126497242160977
1.8591847149173972,1.1207405345249237
1.8653206380689398,1.1152322156820558
1.8714565612204823,1.1099591973765452
1.8775924843720249,1.1049093369792375
1.8837284075235674,1.1000713526645935
1.88986433067511,1.095434747631975
1.8960002538266525,1.0909897422544284
1.902136176978195,1.0867272131938812
